4.775559176263082239e-01,9.670847158445129710e-02
4.701415054970506935e-01,9.729012388513458287e-02
4.627535845319796781e-01,9.784563623792456866e-02
4.553936826089248768e-01,9.837489225841400398e-02
4.480633027517253453e-01,9.887778365484224674e-02
4.407639231302287186e-01,9.935421022809524938e-02
4.334969970602924327e-01,9.980407987170555884e-02
4.262639530037831692e-01,1.002273085718522333e-01
4.190661945685760781e-01,1.006238204073609671e-01
4.119051005085561101e-01,1.009935475497041046e-01
4.047820247236175728e-01,1.013364302630004460e-01
3.976982962596631310e-01,1.016524169040154552e-01
3.906552193086053615e-01,1.019414639221611907e-01
3.836540732083658645e-01,1.022035358594962501e-01
3.766961124428755969e-01,1.024386053507258532e-01
3.697825666420742063e-01,1.026466531232017448e-01
3.629146405819109189e-01,1.028276679969223339e-01
3.560935141843440954e-01,1.029816468845325683e-01
3.493203425173411203e-01,1.031085947913240181e-01
3.425962557948789566e-01,1.032085248152347645e-01
3.359223593769432581e-01,1.032814581468495391e-01
3.292997337695293680e-01,1.033274240693996537e-01
3.227294346246412093e-01,1.033464599587629457e-01
3.162124927402923946e-01,1.033386112834639298e-01
3.097499140605056711e-01,1.033039316046736045e-01
3.033426796753131427e-01,1.032424825762096460e-01
2.969917458207553818e-01,1.031543339445362556e-01
2.906980438788828724e-01,1.030395635487642431e-01
2.844624803777550115e-01,1.028982573206510126e-01
2.782859369914402192e-01,1.027305092846004936e-01
2.721692705400167167e-01,1.025364215576633070e-01
2.661133129895713045e-01,1.023161043495365019e-01
2.601188714522001399e-01,1.020696759625639022e-01
2.541867281860085148e-01,1.017972627917357875e-01
2.483176405951110777e-01,1.014989993246890460e-01
2.425123412296317227e-01,1.011750281417071601e-01
2.367715377857033676e-01,1.008254999157201931e-01
2.310959131054680649e-01,1.004505734123048166e-01
2.254861251770768904e-01,1.000504154896842690e-01
2.199428071346912761e-01,9.962520109872829988e-02
2.144665672584797900e-01,9.917511328295344764e-02
2.090579889746223552e-01,9.870034317852252603e-02
2.037176308553061421e-01,9.820109001424529027e-02
1.984460266187295652e-01,9.767756111157775700e-02
1.932436851290976199e-01,9.712997188462280107e-02
1.881110903966275449e-01,9.655854584012960040e-02
1.830487015775429382e-01,9.596351457749421887e-02
1.780569529740791967e-01,9.534511778875902344e-02
1.731362540344777434e-01,9.470360325861319761e-02
1.682869893529931327e-01,9.403922686439232514e-02
1.635095186698850567e-01,9.335225257607879246e-02
1.588041768714260060e-01,9.264295245630126130e-02
1.541712739898944973e-01,9.191160666033529325e-02
1.496110952035809571e-01,9.115850343610280848e-02
1.451239008367829486e-01,9.038393912417246046e-02
1.407099263598082795e-01,8.958821815775937225e-02
1.363693823889742252e-01,8.877165306272530310e-02
1.321024546866059746e-01,8.793456445757864837e-02
1.279093041610392945e-01,8.707728105347434244e-02
1.237900668666183090e-01,8.620013965421383095e-02
1.197448540036963882e-01,8.530348515624526506e-02
1.157737519186367026e-01,8.438767054866332107e-02
1.118768221038104471e-01,8.345305691320925590e-02
1.080541011975997279e-01,8.250001342427093487e-02
1.043056009843942311e-01,8.152891734888277619e-02
1.006313083945933329e-01,8.054015404672584810e-02
9.703118550460609892e-02,7.953411697012771620e-02
9.350516953684995247e-02,7.851120766406259610e-02
9.005317285975311670e-02,7.747183576615121470e-02
8.667508298774995179e-02,7.641641900666101828e-02
8.337076258128772732e-02,7.534538320850589499e-02
8.014004944681962783e-02,7.425916228724639689e-02
7.698275653681108111e-02,7.315819825108960117e-02
7.389867194973342990e-02,7.204294120088927667e-02
7.088755893007026021e-02,7.091384933014566183e-02
6.794915586831173915e-02,6.977138892500563128e-02
6.508317630095983297e-02,6.861603436426262637e-02
6.228930891052342211e-02,6.744826811935673849e-02
5.956721752552152083e-02,6.626858075437455642e-02
5.691654112048250003e-02,6.507747092604930506e-02
5.433689381594386525e-02,6.387544538376072056e-02
5.182786487845147949e-02,6.266301896953525852e-02
4.938901872056233877e-02,6.144071461804584411e-02
4.701989490084024226e-02,6.020906335661202480e-02
4.472000812385990010e-02,5.896860430519992868e-02
4.248884824020471296e-02,5.771988467642229226e-02
4.032588024646655001e-02,5.646345977553841877e-02
3.823054428524763626e-02,5.519989300045417824e-02
3.620225564515877625e-02,5.392975584172204212e-02
3.424040476081968709e-02,5.265362788254108334e-02
3.234435721286044174e-02,5.137209679875692075e-02
3.051345372791913757e-02,5.008575835886178163e-02
2.874701017864278452e-02,4.879521642399450160e-02
2.704431758368963656e-02,4.750108294794045533e-02
2.540464210772386267e-02,4.620397797713163973e-02
2.382722506142276320e-02,4.490452965064656299e-02
2.231128290146855431e-02,4.360337420021045268e-02
2.085600723055713868e-02,4.230115595019497826e-02
1.946056479738889067e-02,4.099852731761851471e-02
1.812409749667820424e-02,3.969614881214592050e-02
1.684572236914483323e-02,3.839468903608869721e-02
1.562453160151944243e-02,3.709482468440494091e-02
1.445959252654172023e-02,3.579724054469925892e-02
1.334994762296060067e-02,3.450262949722293637e-02
1.229461451553337525e-02,3.321169251487377655e-02
1.129258597502735828e-02,3.192513866319620502e-02
1.034282991821955378e-02,3.064368510038121413e-02
9.444289407894768118e-03,2.936805707726638029e-02
8.595882652847941507e-03,2.809898793733587100e-02
7.796503007883259784e-03,2.683721911672043436e-02
7.045018973813599317e-03,2.558350014419740956e-02
6.340274197460860073e-03,2.433858864119071638e-02
5.681087471657630950e-03,2.310325032177085181e-02
5.066252735243303995e-03,2.187825899265491078e-02
4.494539073068515300e-03,2.066439655320656890e-02
3.964690715992147396e-03,1.946245299543608240e-02
3.475427040882106411e-03,1.827322640400028814e-02
3.025442570616321269e-03,1.709752295620262444e-02
2.613406974081078360e-03,1.593615692199309292e-02
2.237965066172242778e-03,1.478995066396830184e-02
1.897736807795480374e-03,1.365973463737142277e-02
1.591317305863482190e-03,1.254634739009223912e-02
1.317276813301626603e-03,1.145063556266707853e-02
1.074160729040651852e-03,1.037345388827889264e-02
8.604895980233173702e-04,9.315665192757203311e-03
6.747591112002959690e-04,8.278140394578106104e-03
5.154401055320612102e-04,7.261758504864302376e-03
3.809785639876661634e-04,6.267406627385060242e-03
2.697956155452985172e-04,5.295979958556238862e-03
1.802875351932797798e-04,4.348381787440284973e-03
1.108257439286219892e-04,3.425523495746226818e-03
5.975680875680566828e-05,2.528324557829678913e-03
2.540244269377822661e-05,1.657712540692838797e-03
6.059504763511469605e-06,8.146231039844899604e-04
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.801744155200847075e-05,-3.369667418005088352e-04
1.125841063257526642e-04,-6.968664318551423369e-04
2.544576075939053439e-04,-1.079161672747500425e-03
4.543770294260784937e-04,-1.483318088035382549e-03
7.130629266857146931e-04,-1.908804322250787742e-03
1.031217325034305965e-03,-2.355092040899914568e-03
1.409523720927730039e-03,-2.821655930463160249e-03
1.848647081617915688e-03,-3.307973698395123494e-03
2.349233845153286815e-03,-3.813526073124600367e-03
2.911911920376875074e-03,-4.337796804054589069e-03
3.537290686928873384e-03,-4.880272661562282989e-03
4.225960995244637530e-03,-5.440443436999078952e-03
4.978495166554131046e-03,-6.017801942690575480e-03
5.795446992886366111e-03,-6.611844011936559781e-03
6.677351737062187098e-03,-7.222068499011033774e-03
7.624726132701931114e-03,-7.847977279162187195e-03
8.638068384218766660e-03,-8.489075248612414082e-03
9.717858166823134525e-03,-9.144870324558306701e-03
1.086455662652174858e-02,-9.814873445170659017e-03
1.207860638011615251e-02,-1.049859856959446149e-02
1.336043151520360794e-02,-1.119556267794890106e-02
1.471043759017831576e-02,-1.190528577132737853e-02
1.612901163422886253e-02,-1.262729087179748078e-02
1.761652214734121813e-02,-1.336110402240099290e-02
1.917331910029573816e-02,-1.410625428715390345e-02
2.079973393466916232e-02,-1.486227375104641306e-02
2.249607956283450338e-02,-1.562869752004289806e-02
2.426265036795971497e-02,-1.640506372108195554e-02
2.609972220400935683e-02,-1.719091350207636523e-02
2.800755239574326261e-02,-1.798579103191312589e-02
2.998637973871709494e-02,-1.878924350045340502e-02
3.203642449928290059e-02,-1.960082111853260825e-02
3.415788841458788916e-02,-2.042007711796031341e-02
3.635095469257554335e-02,-2.124656775152030525e-02
3.861578801198450872e-02,-2.207985229297056845e-02
4.095253452234992597e-02,-2.291949303704328422e-02
4.336132184400354195e-02,-2.376505529944483372e-02
4.584225906807015694e-02,-2.461610741685582582e-02
4.839543675647373089e-02,-2.547222074693100344e-02
5.102092694193061106e-02,-2.633296966829939967e-02
5.371878312795697052e-02,-2.719793158056412266e-02
5.648904028886048145e-02,-2.806668690430262972e-02
5.933171486974830877e-02,-2.893881908106646014e-02
6.224680478652122595e-02,-2.981391457338140871e-02
6.523428942587650159e-02,-3.069156286474744935e-02
6.829412964530767738e-02,-3.157135645963875942e-02
7.142626777310290276e-02,-3.245289088350372664e-02
7.463062760834771048e-02,-3.333576468276491789e-02
7.790711442092168593e-02,-3.421957942481912429e-02
8.125561495150168678e-02,-3.510393969803731612e-02
8.467599741155962256e-02,-3.598845311176467054e-02
8.816811148336400894e-02,-3.687273029632057164e-02
9.173178831997730320e-02,-3.775638490299858957e-02
9.536684054526090026e-02,-3.863903360406649445e-02
9.907306225386880438e-02,-3.952029609276627720e-02
1.028502290112528472e-01,-4.039979508331410091e-02
1.066980978536599123e-01,-4.127715631090033560e-02
1.106164072881327121e-01,-4.215200853168955125e-02
1.146048772925097881e-01,-4.302398352282055249e-02
1.186632093154263989e-01,-4.389271608240628841e-02
1.227910862763115230e-01,-4.475784402953392888e-02
1.269881725653928539e-01,-4.561900820426484371e-02
1.312541140436904730e-01,-4.647585246763464434e-02
1.355885380430241760e-01,-4.732802370165304501e-02
1.399910533660055911e-01,-4.817517180930405013e-02
1.444612502860456171e-01,-4.901694971454580857e-02
1.489987005473477621e-01,-4.985301336231073160e-02
1.536029573649148050e-01,-5.068302171850532639e-02
1.582735554245423559e-01,-5.150663677001042495e-02
1.630100108828238525e-01,-5.232352352468093437e-02
1.678118213671467851e-01,-5.313335001134607966e-02
1.726784659756960272e-01,-5.393578727980918169e-02
1.776094052774516152e-01,-5.473050940084783766e-02
1.826040813121893036e-01,-5.551719346621380308e-02
1.876619175904806758e-01,-5.629551958863306116e-02
1.927823190936936992e-01,-5.706517090180575347e-02
1.979646722739911713e-01,-5.782583356040624234e-02
2.032083450543324954e-01,-5.857719674008311089e-02
2.085126868284723489e-01,-5.931895263745910057e-02
2.138770284609621264e-01,-6.005079647013121524e-02
2.193006822871477191e-01,-6.077242647667055464e-02
2.247829421131719574e-01,-6.148354391662255725e-02
2.303230832159728347e-01,-6.218385307050672273e-02
2.359203623432841734e-01,-6.287306123981684092e-02
2.415740177136367350e-01,-6.355087874702086692e-02
2.472832690163548897e-01,-6.421701893556097662e-02
2.530473174115613899e-01,-6.487119816985348342e-02
2.588653455301721529e-01,-6.551313583528903250e-02
2.647365174739017002e-01,-6.614255433823230945e-02
2.706599788152576069e-01,-6.675917910602229000e-02
2.766348565975460527e-01,-6.736273858697211514e-02
2.826602593348660486e-01,-6.795296425036921606e-02
2.887352770121153211e-01,-6.852959058647506430e-02
2.948589810849847614e-01,-6.909235510652546319e-02
3.010304244799636431e-01,-6.964099834273033973e-02
3.072486415943348481e-01,-7.017526384827389718e-02
3.135126482961784200e-01,-7.069489819731443470e-02
3.198214419243697870e-01,-7.119965098498455547e-02
3.261740012885797624e-01,-7.168927482739098633e-02
3.325692866692758765e-01,-7.216352536161468878e-02
3.390062398177210445e-01,-7.262216124571080345e-02
3.454837839559736778e-01,-7.306494415870870562e-02
3.520008237768883497e-01,-7.349163880061193588e-02
3.585562454441155733e-01,-7.390201289239826943e-02
3.651489165921012470e-01,-7.429583717601963289e-02
3.717776863260875420e-01,-7.467288541440215976e-02
3.784413852221121255e-01,-7.503293439144623211e-02
3.851388253270083828e-01,-7.537576391202638337e-02
3.918688001584060832e-01,-7.570115680199138164e-02
3.986300847047300477e-01,-7.600889890816418804e-02
4.054214354252019259e-01,-7.629877909834190119e-02
4.122415902498379747e-01,-7.657058926129589604e-02
4.190892685794509465e-01,-7.682412430677174053e-02
4.259631712856494223e-01,-7.705918216548915400e-02
4.328619807108377016e-01,-7.727556378914207658e-02
4.397843606682158013e-01,-7.747307315039869691e-02
4.467289564417796788e-01,-7.765151724290132729e-02
4.536943947863212312e-01,-7.781070608126652854e-02
4.606792839274276297e-01,-7.795045270108505453e-02
4.676822135614826514e-01,-7.807057315892181049e-02
4.747017548556652367e-01,-7.817088653231597795e-02
4.817364604479505985e-01,-7.825121491978087596e-02
4.887848644471093351e-01,-7.831138344080407210e-02
4.958454824327078736e-01,-7.835122023584729922e-02
5.029168114551090252e-01,-7.837055646634649708e-02
5.099973300354710970e-01,-7.836922631471179845e-02
5.170854981657476701e-01,-7.834706698432755689e-02
5.241797573086890427e-01,-7.830391869955230510e-02
5.312785303978408979e-01,-7.823962470571878269e-02
5.383802218375445259e-01,-7.815403126913395004e-02
5.454832175029373786e-01,-7.804698767707893281e-02
5.525858847399525153e-01,-7.791834623780907743e-02
5.596865723653190461e-01,-7.776796228055388172e-02
5.667836106665615770e-01,-7.759569415551716143e-02
5.738753114020009871e-01,-7.740140323387675880e-02
5.809599678007534296e-01,-7.718495390778490339e-02
5.880358545627309974e-01,-7.694621359036787900e-02
5.951012278586418347e-01,-7.668505271572623183e-02
6.021543253299899146e-01,-7.640134473893470113e-02
6.091933660890749280e-01,-7.609496613604220527e-02
6.162165507189920621e-01,-7.576579640407191119e-02
6.232220612736327769e-01,-7.541371806102112330e-02
6.302080612776843616e-01,-7.503861664586139457e-02
6.371726957266294900e-01,-7.464038071853845713e-02
6.441140910867468872e-01,-7.421890185997223610e-02
6.510303552951112183e-01,-7.377407467205684966e-02
6.579195777595927552e-01,-7.330579677766066449e-02
6.647798293588578211e-01,-7.281396882062618481e-02
6.716091624423683459e-01,-7.229849446577013561e-02
6.784056108303819776e-01,-7.175928039888349041e-02
6.851671898139524153e-01,-7.119623632673133251e-02
6.918918961549294089e-01,-7.060927497705302147e-02
6.985777080859577604e-01,-6.999831209856206826e-02
7.052225853104787667e-01,-6.936326646094620463e-02
7.118244690027293320e-01,-6.870405985486738309e-02
7.183812818077420781e-01,-6.802061709196169370e-02
7.248909278413455670e-01,-6.731286600483947502e-02
7.313512926901639677e-01,-6.658073744708527253e-02
7.377602434116177221e-01,-6.582416529325779697e-02
7.441156285339225462e-01,-6.504308643888997987e-02
7.504152780560902070e-01,-6.423744080048894578e-02
7.566570034479285223e-01,-6.340717131553599839e-02
7.628385976500404730e-01,-6.255222394248670381e-02
7.689578350738258683e-01,-6.167254766077075179e-02
7.750124716014792359e-01,-6.076809447079208754e-02
7.810002445859915987e-01,-5.983881939392879379e-02
7.869188728511494757e-01,-5.888468047253327120e-02
7.927660566915357698e-01,-5.790563876993196774e-02
7.985394778725283249e-01,-5.690165837042563540e-02
8.042367996303014799e-01,-5.587270637928916373e-02
8.098556666718250696e-01,-5.481875292277173239e-02
8.153937051748648690e-01,-5.373977114809661698e-02
8.208485227879823709e-01,-5.263573722346134853e-02
8.262177086305350082e-01,-5.150663033803765112e-02
8.314988332926758208e-01,-5.035243270197143489e-02
8.366894488353541215e-01,-4.917312954638283079e-02
8.417870887903142751e-01,-4.796870912336615583e-02
8.467892681600973637e-01,-4.673916270598989925e-02
8.516934834180394098e-01,-4.548448458829681268e-02
8.564972125082730425e-01,-4.420467208530379222e-02
8.611979148457260536e-01,-4.289972553300196167e-02
8.657930313161223967e-01,-4.156964828835664483e-02
8.702799842759818549e-01,-4.021444672930733766e-02
8.746561775526199289e-01,-3.883413025476777081e-02
8.789189964441478375e-01,-3.742871128462584712e-02
8.830658077194727396e-01,-3.599820525974367635e-02
8.870939596182977338e-01,-3.454263064195758903e-02
8.910007818511215261e-01,-3.306200891407808790e-02
8.947835855992385401e-01,-3.155636457988988952e-02
8.984396635147394727e-01,-3.002572516415189310e-02
9.019662897205102947e-01,-2.847012121259722209e-02
9.053607198102331388e-01,-2.688958629193322070e-02
9.086201908483858558e-01,-2.528415698984132556e-02
9.117419213702421255e-01,-2.365387291497728778e-02
9.147231113818714565e-01,-2.199877669697100635e-02
9.175609423601390757e-01,-2.031891398642659760e-02
9.202525772527060388e-01,-1.861433345492237088e-02
9.227951604780293415e-01,-1.688508679501082854e-02
9.251858179253616976e-01,-1.513122872021867814e-02
9.274216569547517608e-01,-1.335281696504683410e-02
1.000000000000000000e+00,0.000000000000000000e+00
