100.000000,0.000000
99.906200,0.044300
99.625200,0.176700
99.157700,0.395600
98.504800,0.698300
97.668300,1.081200
96.650400,1.539800
95.454000,2.068800
94.082400,2.661900
92.539600,3.312600
90.830200,4.013600
88.959400,4.757200
86.933200,5.535400
84.758100,6.340100
82.441300,7.163000
79.990800,7.995600
77.415000,8.829600
74.723200,9.656700
71.925200,10.468700
69.031400,11.257400
66.052700,12.015000
63.000800,12.733900
59.887600,13.406600
56.725800,14.026100
53.528200,14.585700
50.308200,15.079000
47.079500,15.500200
43.856100,15.844200
40.652200,16.106400
37.377600,16.269300
34.123400,16.302300
30.933700,16.205000
27.825600,15.979700
24.816200,15.630400
21.921600,15.162900
19.157300,14.584700
16.538000,13.904400
14.076700,13.132200
11.785700,12.279200
9.675300,11.357400
7.754900,10.379100
6.032100,9.356900
4.512900,8.303500
3.202300,7.231000
2.103500,6.150700
1.218700,5.073300
0.548800,4.008000
0.093600,2.962700
-0.148100,1.943600
-0.178300,0.955100
0.000000,0.000000
0.375600,-0.896000
0.936600,-1.708200
1.677700,-2.437200
2.592900,-3.084000
3.675600,-3.649900
4.918800,-4.136500
6.315000,-4.545600
7.856400,-4.879600
9.535100,-5.141200
11.343400,-5.333500
13.273300,-5.460200
15.317500,-5.525600
17.468600,-5.534400
19.719600,-5.492000
22.064100,-5.404200
24.495700,-5.277600
27.008500,-5.118900
29.596500,-4.935500
32.253900,-4.735000
34.974900,-4.525200
37.753400,-4.313800
40.609700,-4.107700
43.610500,-3.890700
46.641400,-3.657100
49.691800,-3.412300
52.750900,-3.161200
55.807600,-2.908100
58.850500,-2.657200
61.868200,-2.411600
64.849000,-2.174200
67.781100,-1.947100
70.652700,-1.732000
73.452100,-1.530000
76.167600,-1.341700
78.787700,-1.167300
81.301100,-1.007000
83.696600,-0.860300
85.963600,-0.727000
88.091900,-0.606300
90.071500,-0.497900
91.893200,-0.401100
93.548300,-0.315600
95.028700,-0.240800
96.327200,-0.176500
97.437400,-0.122300
98.353500,-0.078200
99.071100,-0.043900
99.586200,-0.019500
99.896400,-0.004900
100.000000,0.000000
