7.718297498222062814e+01,3.063144353094174122e+01,0.000000000000000000e+00
7.867772889267435232e+01,3.069315799453237403e+01,0.000000000000000000e+00
8.017741875907954352e+01,3.074798978067888910e+01,0.000000000000000000e+00
8.168201834290877628e+01,3.079606164937177937e+01,0.000000000000000000e+00
8.319150576935830088e+01,3.083749508987232346e+01,0.000000000000000000e+00
8.470586320122750124e+01,3.087241019698171129e+01,0.000000000000000000e+00
8.622507652709631998e+01,3.090092554660313695e+01,0.000000000000000000e+00
8.774913506340436697e+01,3.092315807086815127e+01,0.000000000000000000e+00
8.927803127003436146e+01,3.093922293309826443e+01,0.000000000000000000e+00
9.081176047900363812e+01,3.094923340287310864e+01,0.000000000000000000e+00
9.235032063586706386e+01,3.095330073147617966e+01,0.000000000000000000e+00
9.389371205343508109e+01,3.095153402798925413e+01,0.000000000000000000e+00
9.544193717740945715e+01,3.094404013630681050e+01,0.000000000000000000e+00
9.699500036354122301e+01,3.093092351334134094e+01,0.000000000000000000e+00
9.855290766591181750e+01,3.091228610869106319e+01,0.000000000000000000e+00
1.001156666359458711e+02,3.088822724604048986e+01,0.000000000000000000e+00
1.016832861317507053e+02,3.085884350656604624e+01,0.000000000000000000e+00
1.032557761373966940e+02,3.082422861461659735e+01,0.000000000000000000e+00
1.048331475917298263e+02,3.078447332594135943e+01,0.000000000000000000e+00
1.064154122263319380e+02,3.073966531873499974e+01,0.000000000000000000e+00
1.080025824122205478e+02,3.068988908777242131e+01,0.000000000000000000e+00
1.095946710149023318e+02,3.063522584190292264e+01,0.000000000000000000e+00
1.111916912573735488e+02,3.057575340517642815e+01,0.000000000000000000e+00
1.127936565906802713e+02,3.051154612187134063e+01,0.000000000000000000e+00
1.144005805716328013e+02,3.044267476569667963e+01,0.000000000000000000e+00
1.160124767472861294e+02,3.036920645343823821e+01,0.000000000000000000e+00
1.176293585457825515e+02,3.029120456332105604e+01,0.000000000000000000e+00
1.192512391731645494e+02,3.020872865835863408e+01,0.000000000000000000e+00
1.208781315157594349e+02,3.012183441496022951e+01,0.000000000000000000e+00
1.225100480477392466e+02,3.003057355706750897e+01,0.000000000000000000e+00
1.241470007434595288e+02,2.993499379609146516e+01,0.000000000000000000e+00
1.257890009941803271e+02,2.983513877692091754e+01,0.000000000000000000e+00
1.274360595287725175e+02,2.973104803027365151e+01,0.000000000000000000e+00
1.290881863380132586e+02,2.962275693166132129e+01,0.000000000000000000e+00
1.307453906020734848e+02,2.951029666723931655e+01,0.000000000000000000e+00
1.324076806208013579e+02,2.939369420681270029e+01,0.000000000000000000e+00
1.340750637464040267e+02,2.927297228426931852e+01,0.000000000000000000e+00
1.357475463181328053e+02,2.914814938571127456e+01,0.000000000000000000e+00
1.374251335985729554e+02,2.901923974555590391e+01,0.000000000000000000e+00
1.391078297111434949e+02,2.888625335087736801e+01,0.000000000000000000e+00
1.407956375784087584e+02,2.874919595425996377e+01,0.000000000000000000e+00
1.424885588608063358e+02,2.860806909543440568e+01,0.000000000000000000e+00
1.441865938953939121e+02,2.846287013196807081e+01,0.000000000000000000e+00
1.458897416342187228e+02,2.831359227928048128e+01,0.000000000000000000e+00
1.475979995819130011e+02,2.816022466025507143e+01,0.000000000000000000e+00
1.493113637321188776e+02,2.800275236471840401e+01,0.000000000000000000e+00
1.510298285023455094e+02,2.784115651905799638e+01,0.000000000000000000e+00
1.527533866668627240e+02,2.767541436624984996e+01,0.000000000000000000e+00
1.544820292872338428e+02,2.750549935656690437e+01,0.000000000000000000e+00
1.562157456400913134e+02,2.733138124923939927e+01,0.000000000000000000e+00
1.579545231417586706e+02,2.715302622533848975e+01,0.000000000000000000e+00
1.596983472693214878e+02,2.697039701215408058e+01,0.000000000000000000e+00
1.614472014777520030e+02,2.678345301933810418e+01,0.000000000000000000e+00
1.632010671126893158e+02,2.659215048708432150e+01,0.000000000000000000e+00
1.649599233184794969e+02,2.639644264661588480e+01,0.000000000000000000e+00
1.667237469410787867e+02,2.619627989325171313e+01,0.000000000000000000e+00
1.684925124254228024e+02,2.599160997232278802e+01,0.000000000000000000e+00
1.702661917068659250e+02,2.578237817820967237e+01,0.000000000000000000e+00
1.720447540962934170e+02,2.556852756677217187e+01,0.000000000000000000e+00
1.738281661585100437e+02,2.534999918144247388e+01,0.000000000000000000e+00
1.756163915835088289e+02,2.512673229325273638e+01,0.000000000000000000e+00
1.774093910502225810e+02,2.489866465506842630e+01,0.000000000000000000e+00
1.792071220823623889e+02,2.466573277029839772e+01,0.000000000000000000e+00
1.810095388959456386e+02,2.442787217635294184e+01,0.000000000000000000e+00
1.828165922381178632e+02,2.418501774312093744e+01,0.000000000000000000e+00
1.846282292168705510e+02,2.393710398673718842e+01,0.000000000000000000e+00
1.864443931212597647e+02,2.368406539891114093e+01,0.000000000000000000e+00
1.882650232317276107e+02,2.342583679208808789e+01,0.000000000000000000e+00
1.900900546201307293e+02,2.316235366071401813e+01,0.000000000000000000e+00
1.919194179390787269e+02,2.289355255887526042e+01,0.000000000000000000e+00
1.937530392001866630e+02,2.261937149458398366e+01,0.000000000000000000e+00
1.955908395408435467e+02,2.233975034098081025e+01,0.000000000000000000e+00
1.974327349791018094e+02,2.205463126472559310e+01,0.000000000000000000e+00
1.992786361562901050e+02,2.176395917184751738e+01,0.000000000000000000e+00
2.011284480669531547e+02,2.146768217132566647e+01,0.000000000000000000e+00
2.029820697757218397e+02,2.116575205667122717e+01,0.000000000000000000e+00
2.048393941207171736e+02,2.085812480578237427e+01,0.000000000000000000e+00
2.067003074030912444e+02,2.054476109934311978e+01,0.000000000000000000e+00
2.085646890623086733e+02,2.022562685803712057e+01,0.000000000000000000e+00
2.104324113367718496e+02,1.990069379884764800e+01,0.000000000000000000e+00
2.123033389093933749e+02,1.956994001071490885e+01,0.000000000000000000e+00
2.141773285377192622e+02,1.923335054982172565e+01,0.000000000000000000e+00
2.160542286682054964e+02,1.889091805477886865e+01,0.000000000000000000e+00
2.179338790342528114e+02,1.854264338198104412e+01,0.000000000000000000e+00
2.198161102376011229e+02,1.818853626140475654e+01,0.000000000000000000e+00
2.217007433126887292e+02,1.782861597311914537e+01,0.000000000000000000e+00
2.235875892735786579e+02,1.746291204478098180e+01,0.000000000000000000e+00
2.254764486430556474e+02,1.709146497038491574e+01,0.000000000000000000e+00
2.273671109634976233e+02,1.671432695054009088e+01,0.000000000000000000e+00
2.292593542891241896e+02,1.633156265454437772e+01,0.000000000000000000e+00
2.311529446592265913e+02,1.594325000452722563e+01,0.000000000000000000e+00
2.330476355519812728e+02,1.554948098193236028e+01,0.000000000000000000e+00
2.349431673184516001e+02,1.515036245661143610e+01,0.000000000000000000e+00
2.368392665963803267e+02,1.474601703879979198e+01,0.000000000000000000e+00
2.387356457033762922e+02,1.433658395424542853e+01,0.000000000000000000e+00
2.406320020090990113e+02,1.392221994276238561e+01,0.000000000000000000e+00
2.425280172860444168e+02,1.350310018047957961e+01,0.000000000000000000e+00
2.444233570385347889e+02,1.307941922605636442e+01,0.000000000000000000e+00
2.463176698095167012e+02,1.265139199113583146e+01,0.000000000000000000e+00
2.482105864647700173e+02,1.221925473530703776e+01,0.000000000000000000e+00
2.501017194541317963e+02,1.178326608584732504e+01,0.000000000000000000e+00
2.519906620493375158e+02,1.134370808251582474e+01,0.000000000000000000e+00
2.538769875580842381e+02,1.090088724766931527e+01,0.000000000000000000e+00
2.557602485139179294e+02,1.045513568197154797e+01,0.000000000000000000e+00
2.576399758415490169e+02,1.000681218596721500e+01,0.000000000000000000e+00
2.595156779971994752e+02,9.556303407791650883e+00,0.000000000000000000e+00
2.613868400835845023e+02,9.104025017287451504e+00,0.000000000000000000e+00
2.632529229391321337e+02,8.650422906799098755e+00,0.000000000000000000e+00
2.651133622010448789e+02,8.195974418916811999e+00,0.000000000000000000e+00
2.669675673418058750e+02,7.741189601440647827e+00,0.000000000000000000e+00
2.688149206787333583e+02,7.286612489836089779e+00,0.000000000000000000e+00
2.706547763561864599e+02,6.832822417452217856e+00,0.000000000000000000e+00
2.724864593000266382e+02,6.380435353773605378e+00,0.000000000000000000e+00
2.743092641439367299e+02,5.930105270977082732e+00,0.000000000000000000e+00
2.761224541272025021e+02,5.482525539064491582e+00,0.000000000000000000e+00
2.779252599635580054e+02,5.038430349842603739e+00,0.000000000000000000e+00
2.797168786807011429e+02,4.598596170021306051e+00,0.000000000000000000e+00
2.814964724300793932e+02,4.163843223701204188e+00,0.000000000000000000e+00
2.832631672665518181e+02,3.735037004521791992e+00,0.000000000000000000e+00
2.850160518975290529e+02,3.313089817741313503e+00,0.000000000000000000e+00
2.867541764011952523e+02,2.898962352519464769e+00,0.000000000000000000e+00
2.884765509134160766e+02,2.493665284674027482e+00,0.000000000000000000e+00
2.901821442829338480e+02,2.098260910182702332e+00,0.000000000000000000e+00
2.918698826944563507e+02,1.713864809701106884e+00,0.000000000000000000e+00
2.935386482592397783e+02,1.341647544368193667e+00,0.000000000000000000e+00
2.951872775727712224e+02,9.828363831702038311e-01,0.000000000000000000e+00
2.968145602391529678e+02,6.387170621342709298e-01,0.000000000000000000e+00
2.984192373617922840e+02,3.106355756228357246e-01,0.000000000000000000e+00
3.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
