0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.533924230813111578e-02,-2.247133241536169446e-01,0.000000000000000000e+00
1.007604166394782119e-01,-4.556565192106574735e-01,0.000000000000000000e+00
2.253657174954848408e-01,-6.927928250420568590e-01,0.000000000000000000e+00
3.982541535662020848e-01,-9.360585881148869580e-01,0.000000000000000000e+00
6.185224973537239990e-01,-1.185365050607163129e+00,0.000000000000000000e+00
8.852662002661881857e-01,-1.440600085268689323e+00,0.000000000000000000e+00
1.197580273669951456e+00,-1.701629876708089295e+00,0.000000000000000000e+00
1.554560136393490222e+00,-1.968300549786168530e+00,0.000000000000000000e+00
1.955302429172467438e+00,-2.240439745795762327e+00,0.000000000000000000e+00
2.398905796527850409e+00,-2.517858147108213540e+00,0.000000000000000000e+00
2.884471636566743324e+00,-2.800350950966623564e+00,0.000000000000000000e+00
3.411104819199428650e+00,-3.087699293106036968e+00,0.000000000000000000e+00
3.977914373260005299e+00,-3.379671621880693699e+00,0.000000000000000000e+00
4.584014143026060140e+00,-3.676025023578500583e+00,0.000000000000000000e+00
5.228523414621322196e+00,-3.976506499602896483e+00,0.000000000000000000e+00
5.910567512803388546e+00,-4.280854196202198203e+00,0.000000000000000000e+00
6.629278368614155426e+00,-4.588798587426643927e+00,0.000000000000000000e+00
7.383795058394870381e+00,-4.900063611993238588e+00,0.000000000000000000e+00
8.173264314651095930e+00,-5.214367764738562450e+00,0.000000000000000000e+00
8.996841009259682664e+00,-5.531425143339696149e+00,0.000000000000000000e+00
9.853688609509802632e+00,-5.850946450983392388e+00,0.000000000000000000e+00
1.074297960746722858e+01,-6.172639955663667521e+00,0.000000000000000000e+00
1.166389592315486468e+01,-6.496212406787943650e+00,0.000000000000000000e+00
1.261562928203807665e+01,-6.821369909771892281e+00,0.000000000000000000e+00
1.359738156730855252e+01,-7.147818759303125269e+00,0.000000000000000000e+00
1.460836514745494874e+01,-7.475266231953896501e+00,0.000000000000000000e+00
1.564780317961334077e+01,-7.803421338822939646e+00,0.000000000000000000e+00
1.671492988918765832e+01,-8.131995538886608088e+00,0.000000000000000000e+00
1.780899082623033181e+01,-8.460703413739446788e+00,0.000000000000000000e+00
1.892924309907551006e+01,-8.789263304404395072e+00,0.000000000000000000e+00
2.007495558571525862e+01,-9.117397910892645285e+00,0.000000000000000000e+00
2.124540912340855314e+01,-9.444834855193496637e+00,0.000000000000000000e+00
2.243989667701695723e+01,-9.771307208374155451e+00,0.000000000000000000e+00
2.365772348655359281e+01,-1.009655398246976965e+01,0.000000000000000000e+00
2.489820719444069042e+01,-1.042032058784377746e+01,0.000000000000000000e+00
2.616067795296445198e+01,-1.074235925669873382e+01,0.000000000000000000e+00
2.744447851241860192e+01,-1.106242943341776375e+01,0.000000000000000000e+00
2.874896429042556179e+01,-1.138029813241683996e+01,0.000000000000000000e+00
3.007350342293274537e+01,-1.169574026418786339e+01,0.000000000000000000e+00
3.141747679736406340e+01,-1.200853893021298369e+01,0.000000000000000000e+00
3.278027806843153513e+01,-1.231848568742995909e+01,0.000000000000000000e+00
3.416131365708147172e+01,-1.262538078292907429e+01,0.000000000000000000e+00
3.556000273308423942e+01,-1.292903335956139976e+01,0.000000000000000000e+00
3.697577718174227357e+01,-1.322926163313882242e+01,0.000000000000000000e+00
3.840808155521757783e+01,-1.352589304190586894e+01,0.000000000000000000e+00
3.985637300896688373e+01,-1.381876436896345695e+01,0.000000000000000000e+00
4.132012122377332020e+01,-1.410772183832481552e+01,0.000000000000000000e+00
4.279880831386895323e+01,-1.439262118528356638e+01,0.000000000000000000e+00
4.429192872163656602e+01,-1.467332770177433687e+01,0.000000000000000000e+00
4.579898909938240337e+01,-1.494971625740581089e+01,0.000000000000000000e+00
4.731950817867236481e+01,-1.522167129684653908e+01,0.000000000000000000e+00
4.885301662771945530e+01,-1.548908681424360267e+01,0.000000000000000000e+00
5.039905689731688199e+01,-1.575186630535423404e+01,0.000000000000000000e+00
5.195718305580526675e+01,-1.600992269807063551e+01,0.000000000000000000e+00
5.352696061356568435e+01,-1.626317826201804095e+01,0.000000000000000000e+00
5.510796633753037099e+01,-1.651156449790624947e+01,0.000000000000000000e+00
5.669978805620073814e+01,-1.675502200731473934e+01,0.000000000000000000e+00
5.830202445566460057e+01,-1.699350034359152772e+01,0.000000000000000000e+00
5.991428486710231738e+01,-1.722695784454593237e+01,0.000000000000000000e+00
6.153618904627619912e+01,-1.745536144761522834e+01,0.000000000000000000e+00
6.316736694548708186e+01,-1.767868648818581789e+01,0.000000000000000000e+00
6.480745847849952668e+01,-1.789691648174825289e+01,0.000000000000000000e+00
6.645611327891445796e+01,-1.811004289056724303e+01,0.000000000000000000e+00
6.811299045249272410e+01,-1.831806487554584706e+01,0.000000000000000000e+00
6.977775832390784672e+01,-1.852098903396478846e+01,0.000000000000000000e+00
7.145009417843142785e+01,-1.871882912377639840e+01,0.000000000000000000e+00
7.312968399903053296e+01,-1.891160577513392482e+01,0.000000000000000000e+00
7.481622219937881368e+01,-1.909934618983572818e+01,0.000000000000000000e+00
7.650941135326175413e+01,-1.928208382936521303e+01,0.000000000000000000e+00
7.820896192087778331e+01,-1.945985809220588791e+01,0.000000000000000000e+00
7.991459197251496960e+01,-1.963271398111247734e+01,0.000000000000000000e+00
8.162602691010582134e+01,-1.980070176101746782e+01,0.000000000000000000e+00
8.334299918714097544e+01,-1.996387660825391563e+01,0.000000000000000000e+00
8.506524802743913938e+01,-2.012229825177418618e+01,0.000000000000000000e+00
8.679251914326188455e+01,-2.027603060704501914e+01,0.000000000000000000e+00
8.852456445326481571e+01,-2.042514140329898353e+01,0.000000000000000000e+00
9.026114180077529170e+01,-2.056970180482244359e+01,0.000000000000000000e+00
9.200201467288887613e+01,-2.070978602696031246e+01,0.000000000000000000e+00
9.374695192087456519e+01,-2.084547094751756902e+01,0.000000000000000000e+00
9.549572748237997644e+01,-2.097683571423777948e+01,0.000000000000000000e+00
9.724812010592783906e+01,-2.110396134903882981e+01,0.000000000000000000e+00
9.900391307819386100e+01,-2.122693034968589032e+01,0.000000000000000000e+00
1.007628939545582512e+02,-2.134582628958179740e+01,0.000000000000000000e+00
1.025248542934203755e+02,-2.146073341635510445e+01,0.000000000000000000e+00
1.042895893947693224e+02,-2.157173624992577743e+01,0.000000000000000000e+00
1.060568980434981654e+02,-2.167891918072891855e+01,0.000000000000000000e+00
1.078265822579583784e+02,-2.178236606877621639e+01,0.000000000000000000e+00
1.095984470442377443e+02,-2.188215984423606031e+01,0.000000000000000000e+00
1.113723001566613249e+02,-2.197838211021140964e+01,0.000000000000000000e+00
